parallel_requests,QPS,median_lat,P95_latency(ms),clustersize,query,rfshards,GROUP,fcts
528,17381.1,24.33324085091645,99.31576971737843,4,solrj,rf4_s2__,21,0.0014503002166748047--0.004058837890625--0.0058536529541015625--0.007709026336669922--0.00970315933227539--0.01188516616821289--0.014069557189941406--0.016384601593017578--0.018805742263793945--0.02140951156616211--0.024265050888061523--0.02745342254638672--0.030955076217651367--0.0348660945892334--0.03930354118347168--0.04435372352600098--0.05109977722167969--0.059953927993774414--0.07238459587097168--0.09590935707092285
576,17470.0,26.647323555599858,109.58198775057149,4,solrj,rf4_s2__,21,0.0013897418975830078--0.004178285598754883--0.005663156509399414--0.007451057434082031--0.009551525115966797--0.011808156967163086--0.014294147491455078--0.01703786849975586--0.020039081573486328--0.02329540252685547--0.026688814163208008--0.030202627182006836--0.03405642509460449--0.038703203201293945--0.04393601417541504--0.04977893829345703--0.057053565979003906--0.06631994247436523--0.0803825855255127--0.10613059997558594
681,17082.5,28.932663028954753,146.89651724139023,4,solrj,rf4_s2__,21,0.0014317035675048828--0.004311800003051758--0.005890607833862305--0.007784366607666016--0.009928703308105469--0.012482643127441406--0.01523280143737793--0.01825428009033203--0.02140641212463379--0.024947404861450195--0.0286867618560791--0.032752275466918945--0.03739762306213379--0.04261445999145508--0.048528194427490234--0.05559945106506348--0.06456327438354492--0.07700634002685547--0.09759211540222168--0.13957643508911133
786,17423.9,37.41230585149684,143.5950181909642,4,solrj,rf4_s2__,21,0.001504659652709961--0.004434823989868164--0.006470918655395508--0.009085655212402344--0.012164831161499023--0.01575326919555664--0.019522666931152344--0.02368640899658203--0.028114795684814453--0.0326235294342041--0.0372469425201416--0.04211902618408203--0.04738163948059082--0.05304455757141113--0.059329986572265625--0.06663894653320312--0.07539963722229004--0.08683657646179199--0.1042788028717041--0.13746356964111328
891,15892.7,26.470724131668124,237.72949531977116,4,solrj,rf4_s2__,21,0.0015118122100830078--0.004209041595458984--0.005575895309448242--0.0069904327392578125--0.00853729248046875--0.010294437408447266--0.012232780456542969--0.01453709602355957--0.01721644401550293--0.020578622817993164--0.024916648864746094--0.030740737915039062--0.03875136375427246--0.04958534240722656--0.06276273727416992--0.07938313484191895--0.1003565788269043--0.12720465660095215--0.16821050643920898--0.22701549530029297
96,13915.7,6.164944901758311,15.279546075937699,4,solrj,rf4_s2__,21,0.001615762710571289--0.003180980682373047--0.0036602020263671875--0.004025697708129883--0.004338979721069336--0.004628419876098633--0.004913330078125--0.005216121673583984--0.0055294036865234375--0.005852222442626953--0.006189823150634766--0.006546974182128906--0.006937265396118164--0.00738072395324707--0.00790095329284668--0.008526802062988281--0.00931692123413086--0.01033782958984375--0.011940479278564453--0.014807462692260742
996,15334.8,38.50900646178953,299.8229270019839,4,solrj,rf4_s2__,21,0.0013494491577148438--0.004123687744140625--0.0059130191802978516--0.008141756057739258--0.01071310043334961--0.01383519172668457--0.017511367797851562--0.0217437744140625--0.026447057723999023--0.0317685604095459--0.037709951400756836--0.04461860656738281--0.05272674560546875--0.06220841407775879--0.07392477989196777--0.08897972106933594--0.1072072982788086--0.13251423835754395--0.1702864170074463--0.27837157249450684
144,107460.3,1.0002884146285385,4.007577896118164,4,solrj,rf8_s1__,12,0.0004973411560058594--0.0007269382476806641--0.0007944107055664062--0.0008385181427001953--0.0008699893951416016--0.0008945465087890625--0.0009162425994873047--0.0009377002716064453--0.0009579658508300781--0.0009799003601074219--0.0010027885437011719--0.0010290145874023438--0.0010590553283691406--0.0010962486267089844--0.0011477470397949219--0.001215219497680664--0.0013113021850585938--0.0014524459838867188--0.0017435550689697266--0.002858877182006836
192,123196.8,1.1074862529322045,4.663742694658103,4,solrj,rf8_s1__,12,0.0005331039428710938--0.0007793903350830078--0.0008487701416015625--0.0008919239044189453--0.0009253025054931641--0.0009551048278808594--0.0009818077087402344--0.0010085105895996094--0.0010366439819335938--0.001065969467163086--0.0011031627655029297--0.001150369644165039--0.001210927963256836--0.00128173828125--0.001379251480102539--0.001506805419921875--0.0016865730285644531--0.0019614696502685547--0.002516031265258789--0.004182338714599609
240,136753.7,1.3138617365813452,4.950428797193795,4,solrj,rf8_s1__,12,0.0004916191101074219--0.0008251667022705078--0.0008990764617919922--0.0009477138519287109--0.0009899139404296875--0.0010311603546142578--0.0010724067687988281--0.0011174678802490234--0.0011699199676513672--0.001230478286743164--0.0013043880462646484--0.0013918876647949219--0.0014967918395996094--0.0016255378723144531--0.0017745494842529297--0.001971006393432617--0.0022420883178710938--0.0026166439056396484--0.0032377243041992188--0.004610776901245117
288,141468.8,1.5051915727812668,5.643787055179991,4,solrj,rf8_s1__,12,0.0005435943603515625--0.0008866786956787109--0.0009658336639404297--0.0010194778442382812--0.001070261001586914--0.0011227130889892578--0.0011777877807617188--0.0012385845184326172--0.0013108253479003906--0.0013980865478515625--0.001493692398071289--0.0016033649444580078--0.0017342567443847656--0.0018835067749023438--0.0020723342895507812--0.0023164749145507812--0.0026187896728515625--0.0030579566955566406--0.003777742385864258--0.005262613296508789
336,154817.4,1.5758649837335892,6.224367040148853,4,solrj,rf8_s1__,12,0.0005769729614257812--0.0008990764617919922--0.0009791851043701172--0.0010418891906738281--0.001096487045288086--0.0011553764343261719--0.0012183189392089844--0.0012917518615722656--0.0013723373413085938--0.0014636516571044922--0.0015654563903808594--0.0016856193542480469--0.0018231868743896484--0.001995086669921875--0.0021991729736328125--0.0024602413177490234--0.002808094024658203--0.0033032894134521484--0.004085063934326172--0.005851030349731445
384,156129.8,1.6995532525018089,7.400626345619637,4,solrj,rf8_s1__,12,0.0005578994750976562--0.0009303092956542969--0.0010120868682861328--0.0010790824890136719--0.0011467933654785156--0.001216888427734375--0.0012905597686767578--0.0013730525970458984--0.0014646053314208984--0.0015680789947509766--0.0016858577728271484--0.001819610595703125--0.0019872188568115234--0.0021834373474121094--0.002407073974609375--0.002704620361328125--0.0031011104583740234--0.0036759376525878906--0.0046312808990478516--0.006814479827880859
432,164956.7,1.8158272114766907,8.089991209144417,4,solrj,rf8_s1__,12,0.0005311965942382812--0.0009605884552001953--0.0010504722595214844--0.0011246204376220703--0.0011980533599853516--0.0012755393981933594--0.0013594627380371094--0.0014524459838867188--0.0015521049499511719--0.0016663074493408203--0.0018017292022705078--0.0019478797912597656--0.0021228790283203125--0.002328157424926758--0.002585172653198242--0.0029103755950927734--0.0033321380615234375--0.003993988037109375--0.005031585693359375--0.007481813430786133
480,165370.4,1.9558044884709402,9.3727334406366,4,solrj,rf8_s1__,12,0.0005667209625244141--0.0009946823120117188--0.0010950565338134766--0.001178741455078125--0.0012629032135009766--0.0013499259948730469--0.0014443397521972656--0.0015475749969482422--0.0016641616821289062--0.0017902851104736328--0.0019371509552001953--0.002103567123413086--0.0023076534271240234--0.002545595169067383--0.0028390884399414062--0.0032036304473876953--0.0037081241607666016--0.004433155059814453--0.005667448043823242--0.008643150329589844
48,37340.6,1.0496759414672852,3.341197967529297,4,solrj,rf8_s1__,12,0.0005490779876708984--0.0007758140563964844--0.0008432865142822266--0.0008857250213623047--0.0009174346923828125--0.0009450912475585938--0.0009722709655761719--0.0009968280792236328--0.001018524169921875--0.0010418891906738281--0.0010678768157958984--0.0010952949523925781--0.0011250972747802734--0.0011591911315917969--0.0011951923370361328--0.00124359130859375--0.0012974739074707031--0.0013759136199951172--0.0015125274658203125--0.002011537551879883
528,172435.0,2.056348098898834,9.848074643117076,4,solrj,rf8_s1__,12,0.0005745887756347656--0.0010311603546142578--0.0011358261108398438--0.0012269020080566406--0.0013184547424316406--0.0014128684997558594--0.0015134811401367188--0.0016241073608398438--0.0017473697662353516--0.0018815994262695312--0.002035379409790039--0.0022194385528564453--0.002420186996459961--0.002674579620361328--0.002981901168823242--0.0033626556396484375--0.003895282745361328--0.004691600799560547--0.006004810333251953--0.009142398834228516
576,178203.8,2.162821152630974,10.576617758991809,4,solrj,rf8_s1__,12,0.0005600452423095703--0.0010409355163574219--0.0011556148529052734--0.0012583732604980469--0.001355886459350586--0.0014622211456298828--0.0015711784362792969--0.0016942024230957031--0.0018248558044433594--0.001972198486328125--0.002144336700439453--0.0023403167724609375--0.002559185028076172--0.0028307437896728516--0.0031654834747314453--0.0035924911499023438--0.004160881042480469--0.005023956298828125--0.006474971771240234--0.009796380996704102
681,182793.9,2.278563099429238,12.040148390100358,4,solrj,rf8_s1__,12,0.0005633831024169922--0.0010683536529541016--0.0011854171752929688--0.0012927055358886719--0.0013995170593261719--0.0015101432800292969--0.0016314983367919922--0.0017600059509277344--0.0019085407257080078--0.002070903778076172--0.0022537708282470703--0.0024666786193847656--0.002715587615966797--0.003020763397216797--0.0033948421478271484--0.003879070281982422--0.004540920257568359--0.005504131317138672--0.0072174072265625--0.011120080947875977
786,184673.0,2.457453442476833,14.467744374305813,4,solrj,rf8_s1__,12,0.0005476474761962891--0.0010833740234375--0.0012111663818359375--0.001329660415649414--0.001447916030883789--0.0015740394592285156--0.0017108917236328125--0.0018596649169921875--0.0020258426666259766--0.0022118091583251953--0.002425670623779297--0.002672910690307617--0.002965688705444336--0.003311634063720703--0.0037381649017333984--0.0042798519134521484--0.005047798156738281--0.006214618682861328--0.008266925811767578--0.012959718704223633
891,188222.6,2.5861104146520617,15.854211616296626,4,solrj,rf8_s1__,12,0.0005340576171875--0.0011019706726074219--0.00124359130859375--0.0013685226440429688--0.0014967918395996094--0.001634836196899414--0.0017781257629394531--0.001940011978149414--0.0021173954010009766--0.0023174285888671875--0.0025475025177001953--0.002816438674926758--0.003141641616821289--0.0035266876220703125--0.0040056705474853516--0.0046384334564208984--0.0055201053619384766--0.00679326057434082--0.009096860885620117--0.014398336410522461
96,74387.3,1.008474096959951,3.120376139271016,4,solrj,rf8_s1__,12,0.0005023479461669922--0.0007517337799072266--0.0008139610290527344--0.0008575916290283203--0.0008885860443115234--0.0009136199951171875--0.0009350776672363281--0.0009558200836181641--0.0009753704071044922--0.0009942054748535156--0.0010159015655517578--0.0010378360748291016--0.0010628700256347656--0.0010912418365478516--0.0011250972747802734--0.0011708736419677734--0.0012371540069580078--0.0013315677642822266--0.0015087127685546875--0.002126455307006836
996,192773.4,2.653118265153942,17.21819765658629,4,solrj,rf8_s1__,12,0.0005431175231933594--0.0011124610900878906--0.0012524127960205078--0.0013773441314697266--0.0015087127685546875--0.0016477108001708984--0.0017986297607421875--0.0019638538360595703--0.0021512508392333984--0.0023665428161621094--0.002611875534057617--0.0028960704803466797--0.0032372474670410156--0.003648996353149414--0.004168987274169922--0.004850625991821289--0.005770206451416016--0.0071637630462646484--0.009457111358642578--0.015252351760864258
144,110386.9,1.0389334534945553,3.3710117209447574,8,solrj,rf8_s1__,11,0.0005247592926025391--0.0007674694061279297--0.0008308887481689453--0.0008764266967773438--0.0009093284606933594--0.0009338855743408203--0.0009579658508300781--0.0009799003601074219--0.001001119613647461--0.0010221004486083984--0.001043558120727539--0.0010652542114257812--0.001089334487915039--0.001119852066040039--0.001154184341430664--0.0011970996856689453--0.001256704330444336--0.0013492107391357422--0.0015087127685546875--0.0020270347595214844
192,134183.0,1.0460332496879028,4.773425072738805,8,solrj,rf8_s1__,11,0.0005283355712890625--0.0007677078247070312--0.000835418701171875--0.0008752346038818359--0.0009071826934814453--0.0009324550628662109--0.0009548664093017578--0.0009760856628417969--0.0009984970092773438--0.0010194778442382812--0.0010426044464111328--0.0010673999786376953--0.001096487045288086--0.0011310577392578125--0.001178741455078125--0.001256704330444336--0.0013802051544189453--0.0016028881072998047--0.002173185348510742--0.00467371940612793
240,161080.7,1.0204857045953923,3.481582176586813,8,solrj,rf8_s1__,11,0.00045990943908691406--0.0007524490356445312--0.000820159912109375--0.0008625984191894531--0.0008928775787353516--0.0009179115295410156--0.0009398460388183594--0.0009605884552001953--0.000980377197265625--0.0010008811950683594--0.0010211467742919922--0.001043081283569336--0.0010673999786376953--0.0010955333709716797--0.0011324882507324219--0.0011818408966064453--0.00125885009765625--0.0013775825500488281--0.0015947818756103516--0.002888917922973633
288,202059.1,0.9994876795801623,3.771638870239258,8,solrj,rf8_s1__,11,0.0005004405975341797--0.0007307529449462891--0.0007994174957275391--0.0008416175842285156--0.0008718967437744141--0.0008969306945800781--0.0009188652038574219--0.0009393692016601562--0.0009589195251464844--0.0009791851043701172--0.0009999275207519531--0.0010225772857666016--0.0010485649108886719--0.0010814666748046875--0.001127481460571289--0.0011909008026123047--0.001279592514038086--0.001413106918334961--0.0016756057739257812--0.0029251575469970703
336,240832.7,1.0015259127645098,4.095323692412066,8,solrj,rf8_s1__,11,0.00042700767517089844--0.0007219314575195312--0.0007884502410888672--0.0008308887481689453--0.0008616447448730469--0.0008864402770996094--0.0009090900421142578--0.0009305477142333984--0.0009520053863525391--0.0009746551513671875--0.0009992122650146484--0.0010285377502441406--0.0010623931884765625--0.001108407974243164--0.0011680126190185547--0.001249074935913086--0.0013523101806640625--0.0015273094177246094--0.0018813610076904297--0.0034148693084716797
384,248853.8,1.0791998453090845,4.586653388225971,8,solrj,rf8_s1__,11,0.0004818439483642578--0.0007526874542236328--0.0008244514465332031--0.0008683204650878906--0.0009009838104248047--0.0009305477142333984--0.0009572505950927734--0.00098419189453125--0.0010116100311279297--0.001041412353515625--0.0010752677917480469--0.0011167526245117188--0.001171112060546875--0.0012412071228027344--0.0013308525085449219--0.0014462471008300781--0.0016164779663085938--0.0018835067749023438--0.002388477325439453--0.003971576690673828
432,255793.5,1.1377378542851742,4.789668294141919,8,solrj,rf8_s1__,11,0.0004899501800537109--0.0007812976837158203--0.0008511543273925781--0.0008981227874755859--0.0009331703186035156--0.0009646415710449219--0.0009942054748535156--0.0010235309600830078--0.001055002212524414--0.001089334487915039--0.001131296157836914--0.001184225082397461--0.0012505054473876953--0.0013356208801269531--0.001439809799194336--0.0015823841094970703--0.001790761947631836--0.002100706100463867--0.0026383399963378906--0.004205226898193359
480,271969.2,1.1512842415774016,4.677460401384662,8,solrj,rf8_s1__,11,0.00048542022705078125--0.0007777214050292969--0.0008463859558105469--0.0008909702301025391--0.0009257793426513672--0.0009579658508300781--0.0009891986846923828--0.0010209083557128906--0.0010554790496826172--0.001096487045288086--0.0011441707611083984--0.0012063980102539062--0.0012814998626708984--0.001374959945678711--0.0014913082122802734--0.0016520023345947266--0.0018897056579589844--0.002218008041381836--0.0028095245361328125--0.004228115081787109
48,36519.0,1.1463594436645508,2.7803468704223633,8,solrj,rf8_s1__,11,0.000576019287109375--0.0008366107940673828--0.0009033679962158203--0.0009505748748779297--0.0009868144989013672--0.001020193099975586--0.0010499954223632812--0.001081705093383789--0.0011074542999267578--0.0011374950408935547--0.0011653900146484375--0.0011949539184570312--0.0012290477752685547--0.0012629032135009766--0.0013055801391601562--0.0013470649719238281--0.0013954639434814453--0.0014567375183105469--0.0015609264373779297--0.0019490718841552734
528,274534.9,1.1844270634201337,4.668597005448252,8,solrj,rf8_s1__,11,0.0005021095275878906--0.0007927417755126953--0.0008630752563476562--0.0009083747863769531--0.0009448528289794922--0.0009791851043701172--0.0010120868682861328--0.0010459423065185547--0.0010833740234375--0.0011250972747802734--0.0011763572692871094--0.0012395381927490234--0.0013175010681152344--0.0014121532440185547--0.001535177230834961--0.0017006397247314453--0.001939535140991211--0.002288818359375--0.0028982162475585938--0.004292011260986328
576,275829.7,1.244723590600037,5.468450615562782,8,solrj,rf8_s1__,11,0.0004987716674804688--0.0008146762847900391--0.0008869171142578125--0.0009329319000244141--0.000972747802734375--0.001008749008178711--0.0010449886322021484--0.0010840892791748047--0.001127004623413086--0.0011746883392333984--0.0012352466583251953--0.0013077259063720703--0.0013968944549560547--0.0015034675598144531--0.001644134521484375--0.0018358230590820312--0.0020995140075683594--0.0024924278259277344--0.0031609535217285156--0.004854917526245117
681,279693.5,1.3248734614428352,6.484987805871403,8,solrj,rf8_s1__,11,0.0005114078521728516--0.0008370876312255859--0.000911712646484375--0.0009622573852539062--0.001004934310913086--0.00104522705078125--0.001085042953491211--0.001131296157836914--0.0011830329895019531--0.0012421607971191406--0.0013134479522705078--0.0013980865478515625--0.0015039443969726562--0.001631021499633789--0.0017960071563720703--0.002024412155151367--0.0023393630981445312--0.0027916431427001953--0.0035691261291503906--0.00565028190612793
786,284122.4,1.3369623657382663,7.330937153847931,8,solrj,rf8_s1__,11,0.0004949569702148438--0.0008387565612792969--0.0009145736694335938--0.0009644031524658203--0.0010082721710205078--0.001049041748046875--0.0010912418365478516--0.0011370182037353516--0.0011892318725585938--0.0012502670288085938--0.0013256072998046875--0.001413106918334961--0.0015187263488769531--0.0016508102416992188--0.001821279525756836--0.002043008804321289--0.002349376678466797--0.0028142929077148438--0.003689289093017578--0.006133317947387695
891,284813.9,1.435135382997691,8.88393245688332,8,solrj,rf8_s1__,11,0.0005099773406982422--0.0008602142333984375--0.0009388923645019531--0.0009922981262207031--0.0010404586791992188--0.0010859966278076172--0.0011353492736816406--0.0011904239654541016--0.0012559890747070312--0.0013320446014404297--0.0014202594757080078--0.001529693603515625--0.0016579627990722656--0.0018160343170166016--0.0020203590393066406--0.002292633056640625--0.0026636123657226562--0.003228902816772461--0.00428318977355957--0.007225990295410156
96,73954.9,1.0625853830454302,3.685982859864527,8,solrj,rf8_s1__,11,0.0005230903625488281--0.0007836818695068359--0.0008466243743896484--0.0008924007415771484--0.0009248256683349609--0.0009515285491943359--0.0009770393371582031--0.0009992122650146484--0.0010223388671875--0.0010447502136230469--0.001070261001586914--0.0010945796966552734--0.001123666763305664--0.001153707504272461--0.0011878013610839844--0.0012347698211669922--0.0012941360473632812--0.001379251480102539--0.0015215873718261719--0.0020873546600341797
996,283415.4,1.451264541161242,10.213218001544778,8,solrj,rf8_s1__,11,0.0005130767822265625--0.000873565673828125--0.0009503364562988281--0.0010042190551757812--0.0010521411895751953--0.0010983943939208984--0.0011494159698486328--0.0012063980102539062--0.0012712478637695312--0.0013475418090820312--0.001436471939086914--0.0015430450439453125--0.0016736984252929688--0.0018367767333984375--0.002051115036010742--0.0023267269134521484--0.002719879150390625--0.003318309783935547--0.004462242126464844--0.008156776428222656
144,12705.7,9.34853782392528,28.08121132524046,4,solrj,rf8_s2__,22,0.0016782283782958984--0.003781557083129883--0.00445103645324707--0.0051119327545166016--0.005728006362915039--0.0062944889068603516--0.00686192512512207--0.007466554641723633--0.008068561553955078--0.008682489395141602--0.009365558624267578--0.010098934173583984--0.010912179946899414--0.011808156967163086--0.012815475463867188--0.014121770858764648--0.015596866607666016--0.017568111419677734--0.020505428314208984--0.026605606079101562
192,12672.9,12.422385903977856,39.40201665937286,4,solrj,rf8_s2__,22,0.0014965534210205078--0.004294157028198242--0.005279064178466797--0.006179094314575195--0.007022380828857422--0.00784921646118164--0.008690357208251953--0.009553194046020508--0.010442256927490234--0.011389017105102539--0.012401342391967773--0.013476133346557617--0.014628171920776367--0.01598954200744629--0.017516613006591797--0.019215106964111328--0.02134418487548828--0.024231910705566406--0.028476238250732422--0.03723430633544922
240,13324.4,14.6902326709968,51.008690487254746,4,solrj,rf8_s2__,22,0.001678466796875--0.004437446594238281--0.005670309066772461--0.006808280944824219--0.007928848266601562--0.009029626846313477--0.010048151016235352--0.011128425598144531--0.012260913848876953--0.01343226432800293--0.014627456665039062--0.015959739685058594--0.017337560653686523--0.01898503303527832--0.020846843719482422--0.023157596588134766--0.02587723731994629--0.029664278030395508--0.035771846771240234--0.048423051834106445
288,13707.3,16.90088387193351,67.26149443922371,4,solrj,rf8_s2__,22,0.001584768295288086--0.004329681396484375--0.005802154541015625--0.007202625274658203--0.008562326431274414--0.009861230850219727--0.011173009872436523--0.012516021728515625--0.013920307159423828--0.015305042266845703--0.01677870750427246--0.018387317657470703--0.02013421058654785--0.022185564041137695--0.024405956268310547--0.027039527893066406--0.03047347068786621--0.0349421501159668--0.0422062873840332--0.06187701225280762
336,13930.8,18.847028884661974,79.52874652027378,4,solrj,rf8_s2__,22,0.0016179084777832031--0.004505157470703125--0.006173133850097656--0.007785797119140625--0.009293794631958008--0.010783672332763672--0.012283086776733398--0.01382136344909668--0.015431642532348633--0.017041921615600586--0.018777847290039062--0.02059149742126465--0.02273106575012207--0.02508401870727539--0.02778005599975586--0.030989885330200195--0.035060882568359375--0.040586233139038086--0.04980754852294922--0.07183599472045898
384,13338.4,21.236218319038034,103.67164401810403,4,solrj,rf8_s2__,22,0.0016257762908935547--0.004515647888183594--0.00606536865234375--0.007630348205566406--0.009203195571899414--0.010861873626708984--0.012586593627929688--0.0144805908203125--0.016520977020263672--0.018642425537109375--0.021013975143432617--0.023699045181274414--0.026760578155517578--0.03040289878845215--0.034754276275634766--0.039766788482666016--0.046133995056152344--0.05425381660461426--0.06769013404846191--0.0982820987701416
432,14943.2,22.67719416365062,98.55099638394891,4,solrj,rf8_s2__,22,0.0016012191772460938--0.004727602005004883--0.0065081119537353516--0.008374691009521484--0.010202646255493164--0.012085199356079102--0.014019250869750977--0.01596999168395996--0.01798701286315918--0.020110607147216797--0.02237248420715332--0.02498459815979004--0.02803516387939453--0.03151392936706543--0.035559892654418945--0.04077410697937012--0.047116756439208984--0.055431365966796875--0.06801414489746094--0.09509134292602539
480,14463.7,26.90491636759018,107.48166810427463,4,solrj,rf8_s2__,22,0.0016083717346191406--0.0050754547119140625--0.007193326950073242--0.009243965148925781--0.011377334594726562--0.01360630989074707--0.015913009643554688--0.018312692642211914--0.020844697952270508--0.023604869842529297--0.026538848876953125--0.029816389083862305--0.03363490104675293--0.03786754608154297--0.04258251190185547--0.04819512367248535--0.055097341537475586--0.06428790092468262--0.07829904556274414--0.10476160049438477
48,8853.0,4.597783088684082,10.698685646057129,4,solrj,rf8_s2__,22,0.0016891956329345703--0.002685546875--0.0031511783599853516--0.003396749496459961--0.0035982131958007812--0.0037937164306640625--0.003966093063354492--0.0041506290435791016--0.00431370735168457--0.004491329193115234--0.004670858383178711--0.00487065315246582--0.005096435546875--0.005357980728149414--0.005613088607788086--0.005995035171508789--0.0064580440521240234--0.007105112075805664--0.00804901123046875--0.010425567626953125
528,15418.8,26.764170628673625,117.76546487268412,4,solrj,rf8_s2__,22,0.0014731884002685547--0.004279136657714844--0.0059239864349365234--0.007644176483154297--0.009624719619750977--0.011833429336547852--0.014303922653198242--0.016977787017822266--0.019816160202026367--0.02306962013244629--0.02660369873046875--0.030423879623413086--0.03451728820800781--0.03914999961853027--0.044403791427612305--0.05061173439025879--0.05817985534667969--0.06778407096862793--0.08223843574523926--0.11330962181091309
576,15171.6,30.326988870297335,126.59716152402356,4,solrj,rf8_s2__,22,0.0015850067138671875--0.004419088363647461--0.0062351226806640625--0.008421659469604492--0.010837554931640625--0.013461828231811523--0.01627349853515625--0.01947474479675293--0.02266836166381836--0.026302337646484375--0.030199050903320312--0.03443264961242676--0.03907966613769531--0.04411149024963379--0.049607038497924805--0.056143999099731445--0.06381940841674805--0.07391190528869629--0.08900737762451172--0.12101006507873535
681,15022.7,31.84645887631089,166.08901450883096,4,solrj,rf8_s2__,22,0.0015213489532470703--0.004258394241333008--0.005763530731201172--0.007566213607788086--0.009710311889648438--0.012190103530883789--0.015165328979492188--0.018494367599487305--0.022327184677124023--0.026715755462646484--0.03144574165344238--0.03659558296203613--0.04229879379272461--0.04876065254211426--0.05607962608337402--0.06502842903137207--0.07557463645935059--0.08949017524719238--0.11013269424438477--0.15590667724609375
786,15948.9,33.71830709795719,176.08215447256683,4,solrj,rf8_s2__,22,0.0016436576843261719--0.004730701446533203--0.006537437438964844--0.008639812469482422--0.011055469512939453--0.013788700103759766--0.016925811767578125--0.020367145538330078--0.024198293685913086--0.02852797508239746--0.03328585624694824--0.03872275352478027--0.045030832290649414--0.05221199989318848--0.06080055236816406--0.07134795188903809--0.08498024940490723--0.10341072082519531--0.12758755683898926--0.16972970962524414
891,16196.8,39.29010640442102,204.90163753475,4,solrj,rf8_s2__,22,0.001420736312866211--0.00463104248046875--0.006464958190917969--0.008618354797363281--0.01122903823852539--0.014470577239990234--0.018154382705688477--0.022526979446411133--0.027382612228393555--0.03272438049316406--0.03889131546020508--0.04567074775695801--0.052978515625--0.061298370361328125--0.07087016105651855--0.08140778541564941--0.09480094909667969--0.11347723007202148--0.13776350021362305--0.19459056854248047
96,11527.6,6.9969357276449395,19.443185961976344,4,solrj,rf8_s2__,22,0.0015153884887695312--0.003467082977294922--0.004025697708129883--0.004422426223754883--0.004830121994018555--0.0051953792572021484--0.005544900894165039--0.0058743953704833984--0.006247997283935547--0.0065953731536865234--0.0070226192474365234--0.007476329803466797--0.007964372634887695--0.008523702621459961--0.009194612503051758--0.00995492935180664--0.010928630828857422--0.012315750122070312--0.014262676239013672--0.018362045288085938
996,16866.8,43.86481282211119,215.51234827887626,4,solrj,rf8_s2__,22,0.0014796257019042969--0.005115032196044922--0.007549285888671875--0.01026010513305664--0.013684749603271484--0.01752948760986328--0.021793603897094727--0.026402711868286133--0.03151655197143555--0.037003517150878906--0.04349660873413086--0.050496578216552734--0.0583798885345459--0.06717205047607422--0.07712626457214355--0.08878898620605469--0.10319304466247559--0.12087583541870117--0.14968514442443848--0.20476698875427246
144,20618.8,5.184331985369121,20.40490548904628,8,solrj,rf8_s2__,21,0.0016217231750488281--0.003020048141479492--0.003377676010131836--0.003621816635131836--0.003837108612060547--0.0040435791015625--0.00424957275390625--0.0044558048248291016--0.004677534103393555--0.004921674728393555--0.005180835723876953--0.005479097366333008--0.005799055099487305--0.006190776824951172--0.006650686264038086--0.0072362422943115234--0.008030891418457031--0.009217262268066406--0.011564254760742188--0.018002748489379883
192,23209.2,5.943670715253377,26.71686029925789,8,solrj,rf8_s2__,21,0.0015785694122314453--0.0031964778900146484--0.0035822391510009766--0.0038650035858154297--0.004141569137573242--0.0044095516204833984--0.004680156707763672--0.00494837760925293--0.005246877670288086--0.005551576614379883--0.005913257598876953--0.006328582763671875--0.006783008575439453--0.0073375701904296875--0.008020162582397461--0.008878231048583984--0.010133504867553711--0.012000322341918945--0.015240669250488281--0.024100780487060547
240,23300.6,7.455541082650177,34.11499724900427,8,solrj,rf8_s2__,21,0.0016622543334960938--0.003523588180541992--0.004033327102661133--0.004481315612792969--0.004908561706542969--0.005307435989379883--0.005686759948730469--0.006083011627197266--0.006493330001831055--0.0069425106048583984--0.007415056228637695--0.007957696914672852--0.008609771728515625--0.009301900863647461--0.010179281234741211--0.011228799819946289--0.012696266174316406--0.015002250671386719--0.018651485443115234--0.028609514236450195
288,23653.8,7.622446685001768,51.78050337166622,8,solrj,rf8_s2__,21,0.001657724380493164--0.0034351348876953125--0.003917694091796875--0.0043256282806396484--0.004735469818115234--0.005156517028808594--0.005575895309448242--0.006005287170410156--0.0064737796783447266--0.007004737854003906--0.007589578628540039--0.008228540420532227--0.009016752243041992--0.009933948516845703--0.011077880859375--0.012674093246459961--0.014883041381835938--0.018542051315307617--0.025694847106933594--0.04720354080200195
336,24640.9,8.869983035431812,55.30734527745896,8,solrj,rf8_s2__,21,0.0017611980438232422--0.0035796165466308594--0.004119396209716797--0.004625558853149414--0.005124330520629883--0.005635261535644531--0.006178855895996094--0.006743192672729492--0.007346391677856445--0.008019685745239258--0.008812665939331055--0.009709358215332031--0.010723114013671875--0.01190185546875--0.013419389724731445--0.015441179275512695--0.018152713775634766--0.022483348846435547--0.030162334442138672--0.050447940826416016
384,25035.6,9.258033698086912,65.27161659972037,8,solrj,rf8_s2__,21,0.0014584064483642578--0.003652334213256836--0.00422978401184082--0.004745006561279297--0.0052568912506103516--0.0057871341705322266--0.006356477737426758--0.006964921951293945--0.007637500762939453--0.00835561752319336--0.00915837287902832--0.01007080078125--0.011196136474609375--0.012537002563476562--0.014218568801879883--0.01651930809020996--0.01993274688720703--0.025806665420532227--0.03637814521789551--0.06184983253479004
