parallel_requests,QPS,P50_latency(ms),P90_latency(ms),P95_latency(ms),P99_latency(ms),clustersize,query,rfshards,GROUP,fcts
891,147571.3,1.6517299332769748,5.623648608971505,21.003274086913372,254.21461800104893,4,solrj,rf4_s1__,11,0.0005609989166259766--0.0010035037994384766--0.0010979175567626953--0.001165628433227539--0.0012247562408447266--0.0012824535369873047--0.0013413429260253906--0.0014033317565917969--0.0014727115631103516--0.0015501976013183594--0.0016379356384277344--0.001745462417602539--0.001873016357421875--0.002033233642578125--0.002238035202026367--0.0025212764739990234--0.002928495407104492--0.003566741943359375--0.0049135684967041016--0.01316690444946289
96,73122.4,1.0215287305870835,1.5546934945242745,3.642303603036063,20.175165059615153,4,solrj,rf4_s1__,11,0.0005645751953125--0.0007636547088623047--0.0008268356323242188--0.0008676052093505859--0.0008990764617919922--0.0009248256683349609--0.000946044921875--0.0009672641754150391--0.0009884834289550781--0.001009225845336914--0.0010294914245605469--0.0010516643524169922--0.0010755062103271484--0.0011034011840820312--0.0011377334594726562--0.001184701919555664--0.001253366470336914--0.0013561248779296875--0.0015232563018798828--0.002172708511352539
996,146718.3,1.5397259115812643,5.2610329630871915,23.393733263736046,292.06424585401953,4,solrj,rf4_s1__,11,0.0005609989166259766--0.0009598731994628906--0.0010461807250976562--0.0011107921600341797--0.001165628433227539--0.0012187957763671875--0.0012712478637695312--0.0013260841369628906--0.0013844966888427734--0.0014519691467285156--0.001528024673461914--0.0016198158264160156--0.001733541488647461--0.001878499984741211--0.0020656585693359375--0.002324819564819336--0.002696990966796875--0.0032958984375--0.004558086395263672--0.01282954216003418
144,111815.9,1.0304973550038794,1.5273224817563409,3.1656043170249624,15.177070278010957,8,solrj,rf8_s1__,11,0.0005662441253662109--0.0007617473602294922--0.0008289813995361328--0.0008716583251953125--0.0009009838104248047--0.0009264945983886719--0.0009503364562988281--0.000972747802734375--0.000993490219116211--0.0010142326354980469--0.0010356903076171875--0.0010571479797363281--0.001081705093383789--0.001108407974243164--0.0011434555053710938--0.001184701919555664--0.0012469291687011719--0.001338958740234375--0.001493215560913086--0.002045154571533203
192,143790.2,1.0259864256554043,1.9836401202015042,3.824787041575638,16.68468824366933,8,solrj,rf8_s1__,11,0.0005040168762207031--0.0007588863372802734--0.0008215904235839844--0.0008635520935058594--0.0008933544158935547--0.000919342041015625--0.0009434223175048828--0.0009641647338867188--0.0009844303131103516--0.0010037422180175781--0.0010256767272949219--0.0010476112365722656--0.0010721683502197266--0.001102447509765625--0.0011379718780517578--0.0011920928955078125--0.0012707710266113281--0.0013859272003173828--0.001631021499633789--0.004057168960571289
240,176513.0,1.0086238876847196,1.9387203799791572,3.7141713229092685,22.883468423007933,8,solrj,rf8_s1__,11,0.0005266666412353516--0.0007426738739013672--0.0008058547973632812--0.0008480548858642578--0.0008797645568847656--0.0009059906005859375--0.0009276866912841797--0.0009489059448242188--0.0009682178497314453--0.0009882450103759766--0.0010082721710205078--0.00102996826171875--0.001054525375366211--0.0010845661163330078--0.0011224746704101562--0.0011775493621826172--0.0012633800506591797--0.0013849735260009766--0.0016357898712158203--0.0033638477325439453
288,212645.2,0.9961037800229829,2.021832301698882,4.221067757442079,16.857397145238416,8,solrj,rf8_s1__,11,0.0004367828369140625--0.0007250308990478516--0.0007920265197753906--0.0008361339569091797--0.0008661746978759766--0.0008916854858398438--0.0009143352508544922--0.0009353160858154297--0.0009555816650390625--0.0009751319885253906--0.0009961128234863281--0.0010194778442382812--0.0010492801666259766--0.0010864734649658203--0.0011363029479980469--0.0012078285217285156--0.0013077259063720703--0.0014622211456298828--0.001800537109375--0.003746509552001953
336,232664.7,1.0233412127523027,2.250277784449109,4.291121070906961,18.109543083687505,8,solrj,rf8_s1__,11,0.0004508495330810547--0.0007297992706298828--0.0007965564727783203--0.0008397102355957031--0.0008716583251953125--0.0008995532989501953--0.0009238719940185547--0.0009484291076660156--0.0009710788726806641--0.000995635986328125--0.0010225772857666016--0.0010533332824707031--0.0010900497436523438--0.0011408329010009766--0.0012090206146240234--0.0012979507446289062--0.0014224052429199219--0.0016312599182128906--0.002060413360595703--0.0036602020263671875
384,243827.1,1.0968539381274287,2.656885997001371,4.993780289289247,19.53083369398364,8,solrj,rf8_s1__,11,0.0004906654357910156--0.0007693767547607422--0.0008385181427001953--0.0008831024169921875--0.0009188652038574219--0.0009479522705078125--0.0009751319885253906--0.0010018348693847656--0.0010294914245605469--0.001058340072631836--0.0010921955108642578--0.0011327266693115234--0.0011868476867675781--0.0012536048889160156--0.0013418197631835938--0.001462697982788086--0.0016412734985351562--0.001941680908203125--0.002471446990966797--0.004250764846801758
432,263785.0,1.1231425728038056,2.8542068208337654,5.253844118008162,21.780407731582606,8,solrj,rf8_s1__,11,0.0004744529724121094--0.0007710456848144531--0.0008420944213867188--0.0008876323699951172--0.0009219646453857422--0.0009517669677734375--0.000982046127319336--0.0010111331939697266--0.0010411739349365234--0.0010747909545898438--0.001115560531616211--0.0011687278747558594--0.0012328624725341797--0.001313924789428711--0.0014188289642333984--0.0015571117401123047--0.0017635822296142578--0.002097606658935547--0.0026955604553222656--0.004508018493652344
480,272249.2,1.131099784027986,2.8655820862386236,4.851278922369866,34.932490206358345,8,solrj,rf8_s1__,11,0.0004825592041015625--0.0007758140563964844--0.0008444786071777344--0.0008864402770996094--0.0009186267852783203--0.0009500980377197266--0.0009796619415283203--0.0010104179382324219--0.0010428428649902344--0.0010807514190673828--0.001125335693359375--0.0011794567108154297--0.0012481212615966797--0.0013382434844970703--0.0014429092407226562--0.0015916824340820312--0.0018165111541748047--0.002150297164916992--0.0027201175689697266--0.004224300384521484
48,36420.7,1.157069206237793,1.5239286422729492,2.420792579650879,12.709546089172363,8,solrj,rf8_s1__,11,0.0005533695220947266--0.0008435249328613281--0.0009095668792724609--0.0009639263153076172--0.0009984970092773438--0.0010297298431396484--0.0010564327239990234--0.0010852813720703125--0.0011174678802490234--0.0011477470397949219--0.0011799335479736328--0.001207590103149414--0.0012385845184326172--0.0012717247009277344--0.001310586929321289--0.0013468265533447266--0.0013916492462158203--0.0014488697052001953--0.0015370845794677734--0.0018236637115478516
528,266663.2,1.1407436630450936,2.8157301796406564,4.722188686378061,48.95841511976967,8,solrj,rf8_s1__,11,0.0004937648773193359--0.0007822513580322266--0.0008504390716552734--0.0008924007415771484--0.0009279251098632812--0.0009589195251464844--0.0009891986846923828--0.0010204315185546875--0.0010533332824707031--0.0010900497436523438--0.0011336803436279297--0.0011866092681884766--0.0012526512145996094--0.0013370513916015625--0.0014429092407226562--0.001589059829711914--0.0018024444580078125--0.0021300315856933594--0.0026874542236328125--0.004222869873046875
576,274443.6,1.2425406993879167,3.358223034023826,5.918148892148555,47.706510781416846,8,solrj,rf8_s1__,11,0.0005156993865966797--0.0008206367492675781--0.0008907318115234375--0.0009381771087646484--0.0009777545928955078--0.00101470947265625--0.0010509490966796875--0.001088857650756836--0.001130819320678711--0.001177072525024414--0.001234292984008789--0.0013048648834228516--0.0013866424560546875--0.001493692398071289--0.0016338825225830078--0.001813650131225586--0.002073049545288086--0.002473115921020508--0.0031909942626953125--0.005093812942504883
681,280572.2,1.2569571031522822,3.587332065935177,7.014014122244545,60.62691607314235,8,solrj,rf8_s1__,11,0.0005016326904296875--0.0008182525634765625--0.0008924007415771484--0.0009412765502929688--0.0009818077087402344--0.0010180473327636719--0.0010552406311035156--0.001094818115234375--0.0011379718780517578--0.0011878013610839844--0.0012469291687011719--0.0013189315795898438--0.0014095306396484375--0.001522064208984375--0.0016694068908691406--0.0018711090087890625--0.002162456512451172--0.002608060836791992--0.003388643264770508--0.005662679672241211
786,286143.0,1.3183112639013235,4.045876284414919,8.67375460537997,76.49010458004764,8,solrj,rf8_s1__,11,0.0005066394805908203--0.0008370876312255859--0.0009107589721679688--0.0009617805480957031--0.001004934310913086--0.00104522705078125--0.0010864734649658203--0.0011301040649414062--0.0011801719665527344--0.0012390613555908203--0.0013077259063720703--0.0013928413391113281--0.0014982223510742188--0.0016276836395263672--0.0017952919006347656--0.0020241737365722656--0.0023469924926757812--0.0028328895568847656--0.003760814666748047--0.006786823272705078
891,287108.3,1.3673284056484365,4.480876858242451,10.751225682828236,90.7877711799201,8,solrj,rf8_s1__,11,0.0005190372467041016--0.0008502006530761719--0.0009262561798095703--0.000978708267211914--0.0010235309600830078--0.001065969467163086--0.0011110305786132812--0.0011594295501708984--0.0012128353118896484--0.0012776851654052734--0.001354217529296875--0.0014467239379882812--0.001560211181640625--0.0017023086547851562--0.0018887519836425781--0.002137422561645508--0.0024890899658203125--0.003039836883544922--0.004130363464355469--0.007969379425048828
96,74153.1,1.062996533452248,1.539539317695462,3.324226457245496,14.944570405142647,8,solrj,rf8_s1__,11,0.0005223751068115234--0.0007874965667724609--0.0008516311645507812--0.0008928775787353516--0.0009274482727050781--0.0009565353393554688--0.0009796619415283203--0.0010035037994384766--0.0010263919830322266--0.0010471343994140625--0.0010712146759033203--0.001096487045288086--0.0011227130889892578--0.0011513233184814453--0.0011858940124511719--0.0012290477752685547--0.0012860298156738281--0.0013637542724609375--0.0015096664428710938--0.0019826889038085938
996,289193.4,1.3902851753311618,4.9479528212211505,12.86123959831069,106.04815224046918,8,solrj,rf8_s1__,11,0.0005311965942382812--0.000850677490234375--0.0009303092956542969--0.0009832382202148438--0.0010285377502441406--0.0010726451873779297--0.0011174678802490234--0.0011677742004394531--0.0012257099151611328--0.001295328140258789--0.001378774642944336--0.001476287841796875--0.0015943050384521484--0.0017483234405517578--0.0019488334655761719--0.0022177696228027344--0.0026006698608398438--0.0031867027282714844--0.004413127899169922--0.009526729583740234
