parallel_requests,QPS,P50_latency(ms),P90_latency(ms),P95_latency(ms),P99_latency(ms),clustersize,query,rfshards,GROUP,fcts
416,199745.2,1.76276316483055,3.9913163801129357,5.749846759595369,14.572313527741501,8,direct,rf16_s1_,12,0.0004100799560546875--0.0009250640869140625--0.001077413558959961--0.0011668205261230469--0.00124359130859375--0.001316070556640625--0.0013914108276367188--0.0014684200286865234--0.0015511512756347656--0.0016410350799560547--0.0017392635345458984--0.0018477439880371094--0.0019686222076416016--0.0021109580993652344--0.0022733211517333984--0.002485990524291992--0.0027570724487304688--0.0031518936157226562--0.0038335323333740234--0.005491495132446289
448,204375.7,1.8206665250990126,4.256162113613552,6.254491276211208,16.41734970940484,8,direct,rf16_s1_,12,0.00040078163146972656--0.0009570121765136719--0.0011012554168701172--0.0011906623840332031--0.0012707710266113281--0.0013480186462402344--0.0014276504516601562--0.001512289047241211--0.0015976428985595703--0.0016946792602539062--0.0017991065979003906--0.0019073486328125--0.0020401477813720703--0.0021920204162597656--0.0023679733276367188--0.0025887489318847656--0.002881288528442383--0.0033206939697265625--0.004100322723388672--0.005975008010864258
480,207113.5,1.8822063548930947,4.582044989241604,6.878062897203375,18.026472621933554,8,direct,rf16_s1_,12,0.0004303455352783203--0.0009794235229492188--0.0011296272277832031--0.001224517822265625--0.0013060569763183594--0.0013878345489501953--0.001470804214477539--0.001558065414428711--0.0016498565673828125--0.0017480850219726562--0.0018558502197265625--0.0019741058349609375--0.002116680145263672--0.002280712127685547--0.002479076385498047--0.002715587615966797--0.0030481815338134766--0.003546476364135742--0.004441976547241211--0.006595134735107422
512,209204.4,1.957036641785143,4.94268803281079,7.535440448657084,18.85607919804317,8,direct,rf16_s1_,12,0.00039839744567871094--0.0009975433349609375--0.0011556148529052734--0.0012557506561279297--0.001344919204711914--0.0014348030090332031--0.0015230178833007812--0.001613616943359375--0.0017118453979492188--0.001819610595703125--0.0019330978393554688--0.002058744430541992--0.0022041797637939453--0.0023813247680664062--0.002588033676147461--0.002852916717529297--0.0032205581665039062--0.0037546157836914062--0.004779815673828125--0.007215976715087891
544,212378.4,1.9963368391379333,5.209080028883267,8.323986888368488,20.961676761780904,8,direct,rf16_s1_,12,0.00039887428283691406--0.0010175704956054688--0.0011708736419677734--0.0012755393981933594--0.0013713836669921875--0.0014607906341552734--0.0015516281127929688--0.0016469955444335938--0.0017442703247070312--0.0018498897552490234--0.001967906951904297--0.0021004676818847656--0.0022509098052978516--0.002434253692626953--0.002655506134033203--0.0029344558715820312--0.0033211708068847656--0.003924131393432617--0.005013942718505859--0.007833480834960938
576,215183.2,2.0428627832538115,5.553830866170177,8.898905816787668,22.39869828867665,8,direct,rf16_s1_,12,0.0004546642303466797--0.0010197162628173828--0.0011844635009765625--0.001294851303100586--0.0013909339904785156--0.0014834403991699219--0.0015807151794433594--0.0016813278198242188--0.0017843246459960938--0.0018954277038574219--0.0020143985748291016--0.0021538734436035156--0.0023107528686523438--0.002504110336303711--0.0027420520782470703--0.0030503273010253906--0.003467082977294922--0.00410151481628418--0.005341529846191406--0.008401155471801758
646,218678.2,2.121593967173834,6.07893077082604,10.27675507203588,26.24094936082948,8,direct,rf16_s1_,12,0.0004088878631591797--0.001016855239868164--0.0011937618255615234--0.0013170242309570312--0.0014259815216064453--0.0015270709991455078--0.0016279220581054688--0.0017344951629638672--0.0018417835235595703--0.0019583702087402344--0.002088308334350586--0.0022356510162353516--0.0024089813232421875--0.0026199817657470703--0.0028824806213378906--0.0032253265380859375--0.0036983489990234375--0.0044269561767578125--0.005856037139892578--0.009686708450317383
64,66743.2,1.0015169779459636,1.4286583120172673,1.6249057018395625,2.4984786004731148,8,direct,rf16_s1_,12,0.0004107952117919922--0.000579833984375--0.0007050037384033203--0.0007901191711425781--0.0008375644683837891--0.0008702278137207031--0.0009007453918457031--0.0009307861328125--0.000957489013671875--0.0009839534759521484--0.00101470947265625--0.0010442733764648438--0.0010786056518554688--0.0011167526245117188--0.0011570453643798828--0.0012094974517822266--0.0012657642364501953--0.0013384819030761719--0.0014405250549316406--0.0016326904296875
716,223315.8,2.182799984108318,6.861784918741747,11.895443905483592,31.27773038365624,8,direct,rf16_s1_,12,0.00040459632873535156--0.0010178089141845703--0.001207113265991211--0.0013339519500732422--0.0014462471008300781--0.0015552043914794922--0.0016608238220214844--0.001772165298461914--0.0018885135650634766--0.002009153366088867--0.002147674560546875--0.002304553985595703--0.0024900436401367188--0.002714395523071289--0.003002643585205078--0.003392457962036133--0.003916740417480469--0.004758119583129883--0.006559133529663086--0.011094331741333008
786,222371.6,2.2990633099122033,7.800190491664073,13.501226135881517,39.34140897961692,8,direct,rf16_s1_,12,0.0004038810729980469--0.0010485649108886719--0.0012447834014892578--0.0013816356658935547--0.0015010833740234375--0.0016176700592041016--0.0017364025115966797--0.001856088638305664--0.0019788742065429688--0.002110719680786133--0.0022568702697753906--0.002422332763671875--0.00262451171875--0.002866983413696289--0.003201007843017578--0.003642559051513672--0.004267692565917969--0.005289554595947266--0.007431507110595703--0.012793540954589844
