parallel_requests,QPS,P50_latency(ms),P90_latency(ms),P95_latency(ms),P99_latency(ms),clustersize,query,rfshards,GROUP,fcts
96,73706.0,1.0677770692474988,1.5153592946578045,2.8948370291262258,14.762576745480906,8,solrj,rf16_s1_,12,0.0005638599395751953--0.0007994174957275391--0.0008609294891357422--0.0009019374847412109--0.0009338855743408203--0.0009608268737792969--0.000985860824584961--0.0010089874267578125--0.0010313987731933594--0.0010528564453125--0.0010766983032226562--0.0011017322540283203--0.001127481460571289--0.001155853271484375--0.0011889934539794922--0.0012316703796386719--0.0012903213500976562--0.0013742446899414062--0.0015048980712890625--0.0019676685333251953
128,18112.2,5.414236508882963,9.903278717627892,13.809473697955791,106.86849447397086,8,solrj,rf16_s2_,22,0.0018460750579833984--0.0032618045806884766--0.003683805465698242--0.003937721252441406--0.004164695739746094--0.0043735504150390625--0.0045680999755859375--0.0047795772552490234--0.004982709884643555--0.005194664001464844--0.005425214767456055--0.005675554275512695--0.005947589874267578--0.0062694549560546875--0.006639719009399414--0.0070612430572509766--0.0075855255126953125--0.008386373519897461--0.009765625--0.012904882431030273
160,18111.8,6.163672164634422,13.857354352503647,23.764873728340056,139.47870554747405,8,solrj,rf16_s2_,22,0.001873016357421875--0.003439188003540039--0.0038650035858154297--0.0041658878326416016--0.004445791244506836--0.0047321319580078125--0.004995822906494141--0.005258798599243164--0.005537509918212891--0.0058329105377197266--0.006146907806396484--0.006505012512207031--0.0069122314453125--0.007380008697509766--0.007944345474243164--0.008616447448730469--0.009521245956420898--0.010850191116333008--0.013338804244995117--0.020816326141357422
192,10322.7,10.079703380152122,33.47513479055817,75.74036563794637,293.3102489746723,8,solrj,rf16_s2_,22,0.0020225048065185547--0.004267215728759766--0.004940032958984375--0.005469799041748047--0.005986690521240234--0.0065648555755615234--0.0071637630462646484--0.007773876190185547--0.008462667465209961--0.009214639663696289--0.010033607482910156--0.010961771011352539--0.012054443359375--0.013342857360839844--0.015052080154418945--0.01720142364501953--0.0201723575592041--0.024558067321777344--0.03212237358093262--0.055665016174316406
224,12428.2,9.171113503717743,30.77235580545611,76.59859678386587,310.1436806991037,8,solrj,rf16_s2_,22,0.001894235610961914--0.004089832305908203--0.004735469818115234--0.005225658416748047--0.0056951045989990234--0.006182432174682617--0.006669759750366211--0.007208347320556641--0.0077838897705078125--0.008444547653198242--0.009128093719482422--0.009907722473144531--0.0108795166015625--0.011955022811889648--0.013321638107299805--0.015063285827636719--0.01748371124267578--0.021271944046020508--0.02836751937866211--0.05585670471191406
256,16530.3,8.683955022530963,30.80480505329694,61.634839967239735,246.24744773835175,8,solrj,rf16_s2_,22,0.0018296241760253906--0.0038743019104003906--0.004428863525390625--0.00488734245300293--0.005331993103027344--0.005797147750854492--0.0062503814697265625--0.006737947463989258--0.0072782039642333984--0.007899761199951172--0.008625984191894531--0.009412765502929688--0.0103302001953125--0.011455535888671875--0.012789011001586914--0.014557600021362305--0.017024993896484375--0.020925283432006836--0.02887248992919922--0.05568361282348633
288,18213.6,9.227523310431119,31.72533840968691,60.27828167224752,212.9080114693477,8,solrj,rf16_s2_,22,0.001901388168334961--0.003837108612060547--0.004370212554931641--0.00489497184753418--0.005427837371826172--0.005934238433837891--0.006470918655395508--0.007058382034301758--0.00770115852355957--0.008388519287109375--0.009164094924926758--0.01002192497253418--0.01108407974243164--0.012309551239013672--0.0139007568359375--0.01594996452331543--0.018593549728393555--0.02272629737854004--0.030065059661865234--0.05188441276550293
320,19026.9,9.836930665910614,34.696230236787976,74.00755038172562,228.123886985068,8,solrj,rf16_s2_,22,0.0021381378173828125--0.004048347473144531--0.004693269729614258--0.005255699157714844--0.005829811096191406--0.0064089298248291016--0.0070037841796875--0.007594585418701172--0.008241891860961914--0.008955955505371094--0.009775161743164062--0.010679244995117188--0.011744499206542969--0.012994766235351562--0.014573097229003906--0.01646566390991211--0.019176483154296875--0.023571252822875977--0.032764434814453125--0.06148195266723633
32,6133.8,4.718331729664522,6.708011907689712,9.726664599250345,67.62100668514476,8,solrj,rf16_s2_,22,0.0018315315246582031--0.0027434825897216797--0.003565073013305664--0.003885984420776367--0.004084348678588867--0.004230022430419922--0.004374027252197266--0.0045053958892822266--0.004620790481567383--0.0047283172607421875--0.004842281341552734--0.004975080490112305--0.005109071731567383--0.0052394866943359375--0.005410671234130859--0.005606889724731445--0.005852460861206055--0.0062503814697265625--0.006839275360107422--0.008140087127685547
352,19380.5,9.343494803218519,45.13809573178911,86.97330210841982,209.29966673339155,8,solrj,rf16_s2_,22,0.0018892288208007812--0.0038290023803710938--0.004337310791015625--0.004804849624633789--0.005288600921630859--0.005788326263427734--0.006337642669677734--0.006936073303222656--0.007582426071166992--0.008362293243408203--0.009238004684448242--0.01025533676147461--0.01154184341430664--0.013077974319458008--0.015089273452758789--0.017880678176879883--0.022043228149414062--0.02917337417602539--0.04294896125793457--0.07851886749267578
384,11617.4,14.050214401798545,81.72568694297514,186.670130398607,538.4184548274224,8,solrj,rf16_s2_,22,0.0019292831420898438--0.004520893096923828--0.0052874088287353516--0.005997896194458008--0.006781101226806641--0.0076639652252197266--0.008617401123046875--0.009691238403320312--0.010910272598266602--0.012288093566894531--0.01384282112121582--0.015623331069946289--0.017806053161621094--0.020446062088012695--0.02382969856262207--0.028473615646362305--0.03508734703063965--0.04650998115539551--0.0717470645904541--0.1867985725402832
416,12654.7,12.413630645240893,92.4287395614186,209.32200936039098,427.71858575811797,8,solrj,rf16_s2_,22,0.0020837783813476562--0.004242897033691406--0.00491023063659668--0.005512237548828125--0.006140947341918945--0.006822109222412109--0.0076215267181396484--0.008530616760253906--0.009593725204467773--0.010832548141479492--0.01220250129699707--0.01387476921081543--0.015990018844604492--0.018612384796142578--0.02213740348815918--0.026703834533691406--0.03413057327270508--0.04770374298095703--0.08007264137268066--0.20603609085083008
448,14652.9,10.650139914618599,87.7950292163425,184.91722212897406,450.02469539642334,8,solrj,rf16_s2_,22,0.001967191696166992--0.003965139389038086--0.004555940628051758--0.005082607269287109--0.005626201629638672--0.00623774528503418--0.0068857669830322266--0.007589578628540039--0.008414983749389648--0.009349822998046875--0.010470867156982422--0.011836767196655273--0.01353311538696289--0.01578831672668457--0.01900935173034668--0.023655414581298828--0.031876325607299805--0.04725289344787598--0.08211016654968262--0.16817212104797363
480,18369.7,11.991630945957548,68.97207562854182,135.53969642433387,367.8920432245088,8,solrj,rf16_s2_,22,0.0017728805541992188--0.0040514469146728516--0.0047283172607421875--0.005392313003540039--0.006083488464355469--0.006795644760131836--0.007562160491943359--0.008439064025878906--0.009420633316040039--0.010550260543823242--0.011812925338745117--0.013313531875610352--0.01512765884399414--0.01741790771484375--0.020574569702148438--0.025003910064697266--0.031755924224853516--0.043010711669921875--0.06431937217712402--0.12695908546447754
512,19949.4,12.286985430736022,73.48977220661445,126.73167774185596,273.6366973312912,8,solrj,rf16_s2_,22,0.0019388198852539062--0.004064321517944336--0.00474238395690918--0.005416154861450195--0.0061109066009521484--0.006859779357910156--0.007647991180419922--0.008536815643310547--0.009536266326904297--0.010697603225708008--0.01206207275390625--0.013732671737670898--0.015774250030517578--0.01836538314819336--0.02201080322265625--0.027235031127929688--0.035125732421875--0.04750180244445801--0.07000398635864258--0.12147688865661621
544,19864.1,11.652999405467183,81.63380316638072,149.61269492403082,307.05727087248357,8,solrj,rf16_s2_,22,0.0019352436065673828--0.0038499832153320312--0.004359245300292969--0.004902839660644531--0.0055065155029296875--0.0061991214752197266--0.006968975067138672--0.007824897766113281--0.00881814956665039--0.010013103485107422--0.011424064636230469--0.013085126876831055--0.015198945999145508--0.01798558235168457--0.021819353103637695--0.027335166931152344--0.03511452674865723--0.04867410659790039--0.07613229751586914--0.14623427391052246
576,21038.9,13.706691124859978,77.10676828470197,140.63251224768615,306.9136365474714,8,solrj,rf16_s2_,22,0.0017404556274414062--0.00393986701965332--0.004670381546020508--0.0054204463958740234--0.00620269775390625--0.007088422775268555--0.008068561553955078--0.009200096130371094--0.010451793670654297--0.011818170547485352--0.01342916488647461--0.015417814254760742--0.01778411865234375--0.020755767822265625--0.024683713912963867--0.029878854751586914--0.03738522529602051--0.0493624210357666--0.07234764099121094--0.13367271423339844
646,19840.3,13.76253421830688,94.4848806127306,181.93065123661384,411.7068657565043,8,solrj,rf16_s2_,22,0.0018236637115478516--0.003874063491821289--0.004413604736328125--0.0050313472747802734--0.005724906921386719--0.006567716598510742--0.007513999938964844--0.008688688278198242--0.010044097900390625--0.011632680892944336--0.013493537902832031--0.01572704315185547--0.01857900619506836--0.022163867950439453--0.026756763458251953--0.033116817474365234--0.041968345642089844--0.0556788444519043--0.08555793762207031--0.17581987380981445
64,12283.9,4.3402621240326855,6.751847989631422,8.628968036536014,75.40944489565763,8,solrj,rf16_s2_,22,0.0016851425170898438--0.002660989761352539--0.0032727718353271484--0.003483295440673828--0.003640413284301758--0.0037810802459716797--0.003892183303833008--0.0040094852447509766--0.004128217697143555--0.00425410270690918--0.004389047622680664--0.004533052444458008--0.004694461822509766--0.004861116409301758--0.00506281852722168--0.00532078742980957--0.005610466003417969--0.006047725677490234--0.006734132766723633--0.008250951766967773
716,19348.1,12.047001769422819,120.06432717072897,208.2363919838847,533.9087584165221,8,solrj,rf16_s2_,22,0.0018877983093261719--0.0038111209869384766--0.004296302795410156--0.004797220230102539--0.0053594112396240234--0.0060122013092041016--0.0067713260650634766--0.007681369781494141--0.008785724639892578--0.01007843017578125--0.01173257827758789--0.013699531555175781--0.016286611557006836--0.019784927368164062--0.02488255500793457--0.03310036659240723--0.047467708587646484--0.07029056549072266--0.11345887184143066--0.2014012336730957
786,19850.4,10.61641927287172,144.01638265177797,242.19399402463102,500.69522160003504,8,solrj,rf16_s2_,22,0.0015947818756103516--0.0037343502044677734--0.0041615962982177734--0.004578351974487305--0.005033254623413086--0.005564451217651367--0.006183147430419922--0.006910085678100586--0.007792234420776367--0.008856534957885742--0.010236024856567383--0.011990785598754883--0.0142822265625--0.01777958869934082--0.02294754981994629--0.031552791595458984--0.04814028739929199--0.08318400382995605--0.14032411575317383--0.22906851768493652
856,22197.3,11.142386978878564,138.95008864102664,215.04010770704363,496.2391933916888,8,solrj,rf16_s2_,22,0.0017185211181640625--0.0038034915924072266--0.004291534423828125--0.004759788513183594--0.005271196365356445--0.00582432746887207--0.006464242935180664--0.007224321365356445--0.008135080337524414--0.009238243103027344--0.010663747787475586--0.012563228607177734--0.015133857727050781--0.018915653228759766--0.025166749954223633--0.035909175872802734--0.05576753616333008--0.08796262741088867--0.13550209999084473--0.20795392990112305
96,17239.9,4.7130900986340585,7.631107252471301,9.875258620904416,87.44372883621527,8,solrj,rf16_s2_,22,0.001775503158569336--0.002923727035522461--0.003404378890991211--0.0036296844482421875--0.003797292709350586--0.003954172134399414--0.004100322723388672--0.004250288009643555--0.0044002532958984375--0.004565238952636719--0.004726886749267578--0.004906415939331055--0.00510859489440918--0.005316972732543945--0.005568265914916992--0.0058710575103759766--0.0062372684478759766--0.006760835647583008--0.007560014724731445--0.009505748748779297
128,70466.0,1.2818831663865309,3.317996171804575,6.022478983952449,21.096609188960148,2,solrj,rf2_s1__,11,0.0005276203155517578--0.0008225440979003906--0.0009067058563232422--0.0009572505950927734--0.0009992122650146484--0.0010373592376708984--0.0010747909545898438--0.0011167526245117188--0.001163482666015625--0.0012154579162597656--0.0012798309326171875--0.0013546943664550781--0.0014455318450927734--0.0015480518341064453--0.0016863346099853516--0.001859903335571289--0.002124309539794922--0.002498626708984375--0.0031728744506835938--0.005174160003662109
160,74103.8,1.313119758794337,3.499693340725369,7.4360841586266035,34.676216266773366,2,solrj,rf2_s1__,11,0.000522613525390625--0.0008382797241210938--0.0009160041809082031--0.0009684562683105469--0.0010137557983398438--0.0010564327239990234--0.0010967254638671875--0.001142740249633789--0.0011906623840332031--0.0012443065643310547--0.001310586929321289--0.0013904571533203125--0.0014810562133789062--0.0015952587127685547--0.001733541488647461--0.0019154548645019531--0.002183675765991211--0.0025818347930908203--0.003304004669189453--0.00590825080871582
192,71982.6,1.3330167101830552,3.4816596925873116,10.079838565944396,53.88381309116009,2,solrj,rf2_s1__,11,0.0005707740783691406--0.0008609294891357422--0.0009386539459228516--0.0009908676147460938--0.0010373592376708984--0.0010800361633300781--0.0011210441589355469--0.00116729736328125--0.0012173652648925781--0.0012712478637695312--0.001333475112915039--0.0014064311981201172--0.0014946460723876953--0.0016028881072998047--0.001729726791381836--0.0018982887268066406--0.002157926559448242--0.0025510787963867188--0.0032689571380615234--0.006278514862060547
224,74012.5,1.5001519521077473,4.526618321736653,12.120259602864584,62.000176111857094,2,solrj,rf2_s1__,11,0.0005910396575927734--0.0009250640869140625--0.0010082721710205078--0.0010669231414794922--0.0011191368103027344--0.0011713504791259766--0.0012233257293701172--0.0012822151184082031--0.0013425350189208984--0.001409769058227539--0.0014922618865966797--0.0015888214111328125--0.0017061233520507812--0.0018415451049804688--0.0020132064819335938--0.002255678176879883--0.0025887489318847656--0.0031065940856933594--0.004134178161621094--0.008715629577636719
256,75948.7,1.5699549238811168,5.264432855354723,15.871157017789146,68.07936901269957,2,solrj,rf2_s1__,11,0.0006051063537597656--0.0009603500366210938--0.0010447502136230469--0.001107931137084961--0.0011644363403320312--0.0012176036834716797--0.0012722015380859375--0.0013322830200195312--0.0013985633850097656--0.0014743804931640625--0.0015599727630615234--0.0016634464263916016--0.0017807483673095703--0.0019283294677734375--0.002120494842529297--0.0023691654205322266--0.002730846405029297--0.003350973129272461--0.004647254943847656--0.011427879333496094
288,74072.0,1.4560855668166588,3.90902880964608,16.386249969745503,108.66059188185066,2,solrj,rf2_s1__,11,0.0004928112030029297--0.0009329319000244141--0.0010144710540771484--0.0010731220245361328--0.001123189926147461--0.0011701583862304688--0.0012173652648925781--0.001268625259399414--0.0013225078582763672--0.0013835430145263672--0.0014507770538330078--0.001528024673461914--0.0016243457794189453--0.0017426013946533203--0.0018858909606933594--0.0020842552185058594--0.002371072769165039--0.002809762954711914--0.003628969192504883--0.007354736328125
320,72697.0,1.5045456264329993,4.229029513293912,17.12401831372184,130.05124782183157,2,solrj,rf2_s1__,11,0.0006020069122314453--0.0009589195251464844--0.0010440349578857422--0.001104593276977539--0.001157999038696289--0.0012073516845703125--0.0012576580047607422--0.0013072490692138672--0.0013620853424072266--0.0014257431030273438--0.001497507095336914--0.0015795230865478516--0.0016803741455078125--0.0018014907836914062--0.001959085464477539--0.002166271209716797--0.002463817596435547--0.002927064895629883--0.003843069076538086--0.00788426399230957
32,24298.1,1.041089787202723,1.7165927325977999,4.06032450058881,16.840233522302963,2,solrj,rf2_s1__,11,0.0005376338958740234--0.0008008480072021484--0.0008618831634521484--0.0008990764617919922--0.0009288787841796875--0.0009570121765136719--0.0009813308715820312--0.0010030269622802734--0.0010249614715576172--0.0010464191436767578--0.0010695457458496094--0.0010972023010253906--0.001127481460571289--0.0011584758758544922--0.0011992454528808594--0.0012519359588623047--0.0013196468353271484--0.0014202594757080078--0.0015926361083984375--0.002396821975708008
352,76205.2,1.5992902766513286,4.465496472719699,17.044307821888033,131.8104482639981,2,solrj,rf2_s1__,11,0.0005865097045898438--0.0009996891021728516--0.0010876655578613281--0.0011510848999023438--0.0012097358703613281--0.0012664794921875--0.0013203620910644531--0.0013797283172607422--0.00144195556640625--0.001512289047241211--0.0015914440155029297--0.0016825199127197266--0.0017931461334228516--0.0019257068634033203--0.0020933151245117188--0.002323627471923828--0.0026521682739257812--0.0031456947326660156--0.0040972232818603516--0.007874011993408203
384,75671.8,1.7780003770027755,5.937010513068481,24.31854744649304,126.66406470876902,2,solrj,rf2_s1__,11,0.0006392002105712891--0.0010728836059570312--0.0011701583862304688--0.0012454986572265625--0.0013124942779541016--0.001374959945678711--0.0014390945434570312--0.0015077590942382812--0.0015816688537597656--0.0016684532165527344--0.001766204833984375--0.001878976821899414--0.0020203590393066406--0.002190113067626953--0.0024003982543945312--0.0026743412017822266--0.0030815601348876953--0.0037441253662109375--0.005211591720581055--0.01553964614868164
416,76063.6,1.7414721939489424,5.421938656045379,20.449377649979624,172.04610849741837,2,solrj,rf2_s1__,11,0.0006115436553955078--0.0010600090026855469--0.0011587142944335938--0.001232147216796875--0.0012974739074707031--0.0013585090637207031--0.0014214515686035156--0.0014848709106445312--0.001556396484375--0.0016391277313232422--0.0017309188842773438--0.0018374919891357422--0.0019669532775878906--0.002126932144165039--0.002318859100341797--0.0025866031646728516--0.002958536148071289--0.003561735153198242--0.004785299301147461--0.010715723037719727
448,73591.6,1.8339507563873494,6.998095586730005,35.780090531686895,160.58699272257712,2,solrj,rf2_s1__,11,0.0005869865417480469--0.0011110305786132812--0.001215219497680664--0.0012912750244140625--0.0013575553894042969--0.0014233589172363281--0.0014879703521728516--0.0015559196472167969--0.0016326904296875--0.0017189979553222656--0.0018191337585449219--0.0019347667694091797--0.0020723342895507812--0.0022444725036621094--0.0024652481079101562--0.002767324447631836--0.0031981468200683594--0.0038862228393554688--0.005543231964111328--0.024557828903198242
