parallel_requests,QPS,P50_latency(ms),P90_latency(ms),P95_latency(ms),P99_latency(ms),clustersize,query,rfshards,GROUP,fcts
240,153134.8,1.3827913063616792,2.791985007357006,3.600840726174599,12.53154947738017,8,direct,rf8_s1__,11,0.00041222572326660156--0.0007395744323730469--0.0009126663208007812--0.0009915828704833984--0.001049041748046875--0.001100301742553711--0.0011487007141113281--0.0011966228485107422--0.0012521743774414062--0.001308441162109375--0.0013720989227294922--0.0014462471008300781--0.0015304088592529297--0.0016264915466308594--0.001743316650390625--0.0018885135650634766--0.002077817916870117--0.0023546218872070312--0.002760648727416992--0.003516674041748047
288,170006.5,1.5509284775832604,3.072729603997592,3.898500574046168,9.598264200934048,8,direct,rf8_s1__,11,0.0004248619079589844--0.0008261203765869141--0.0009975433349609375--0.0010826587677001953--0.001148223876953125--0.0012073516845703125--0.0012667179107666016--0.0013294219970703125--0.001394033432006836--0.0014619827270507812--0.001537322998046875--0.001619577407836914--0.0017104148864746094--0.0018169879913330078--0.0019431114196777344--0.0020956993103027344--0.002290964126586914--0.0025720596313476562--0.003007173538208008--0.0038683414459228516
336,170841.5,1.748762892548149,3.646959919901289,4.886243470321745,11.859757660408697,8,direct,rf8_s1__,11,0.0004360675811767578--0.0009417533874511719--0.0011005401611328125--0.001191854476928711--0.0012683868408203125--0.0013363361358642578--0.0014083385467529297--0.0014793872833251953--0.0015568733215332031--0.0016400814056396484--0.0017316341400146484--0.001832723617553711--0.0019450187683105469--0.0020754337310791016--0.0022308826446533203--0.0024161338806152344--0.0026619434356689453--0.0030126571655273438--0.003569364547729492--0.004784822463989258
384,186005.4,1.7854815320029778,3.9014513628470464,5.458613751465792,13.552812714650841,8,direct,rf8_s1__,11,0.0004215240478515625--0.0009324550628662109--0.0010905265808105469--0.0011887550354003906--0.0012674331665039062--0.0013415813446044922--0.0014193058013916016--0.0015001296997070312--0.0015819072723388672--0.0016715526580810547--0.0017666816711425781--0.0018711090087890625--0.001993417739868164--0.0021300315856933594--0.002292633056640625--0.002499818801879883--0.002766847610473633--0.0031495094299316406--0.003822803497314453--0.005248069763183594
432,198555.5,1.8340662327779602,4.22303577721943,6.0795309356830085,15.257417331642818,8,direct,rf8_s1__,11,0.00043964385986328125--0.0009517669677734375--0.001104593276977539--0.0011975765228271484--0.001277923583984375--0.0013544559478759766--0.0014355182647705078--0.0015201568603515625--0.001607656478881836--0.0017006397247314453--0.0018093585968017578--0.0019228458404541016--0.0020542144775390625--0.0022029876708984375--0.00238037109375--0.002605438232421875--0.0029058456420898438--0.0033347606658935547--0.004111289978027344--0.005824089050292969
480,185893.3,1.9936932567738894,5.294096420414715,8.115025476796005,24.270511267096175,8,direct,rf8_s1__,11,0.00045228004455566406--0.0010242462158203125--0.0011665821075439453--0.0012674331665039062--0.0013556480407714844--0.0014417171478271484--0.0015320777893066406--0.001626729965209961--0.0017278194427490234--0.00183868408203125--0.0019648075103759766--0.002100229263305664--0.0022606849670410156--0.002447366714477539--0.002680540084838867--0.0029754638671875--0.003389596939086914--0.0039861202239990234--0.005120038986206055--0.007729768753051758
48,49054.0,1.0092544555664062,1.4804601669311523,1.6996192932128906,3.0225658416748047,8,direct,rf8_s1__,11,0.0004241466522216797--0.0006089210510253906--0.0007195472717285156--0.0008141994476318359--0.0008606910705566406--0.0008947849273681641--0.0009222030639648438--0.0009493827819824219--0.0009768009185791016--0.001001596450805664--0.0010273456573486328--0.001056671142578125--0.0010900497436523438--0.0011303424835205078--0.0011777877807617188--0.0012340545654296875--0.001298666000366211--0.001386880874633789--0.0015044212341308594--0.0017213821411132812
528,207480.5,2.008374682012594,5.169814037826826,7.767577891079885,22.401045853236937,8,direct,rf8_s1__,11,0.00041747093200683594--0.0010132789611816406--0.0011746883392333984--0.001280069351196289--0.0013728141784667969--0.0014636516571044922--0.001554727554321289--0.001649618148803711--0.0017497539520263672--0.001859903335571289--0.0019795894622802734--0.00211334228515625--0.0022678375244140625--0.002449512481689453--0.002674102783203125--0.002958059310913086--0.003340005874633789--0.003918647766113281--0.004967451095581055--0.007526874542236328
576,210715.2,2.0858070017144756,5.588404447562142,8.754825509543238,25.566588223599233,8,direct,rf8_s1__,11,0.0004305839538574219--0.001024484634399414--0.0011949539184570312--0.001306295394897461--0.0014069080352783203--0.001504659652709961--0.0016036033630371094--0.0017037391662597656--0.0018115043640136719--0.0019245147705078125--0.002050638198852539--0.0021920204162597656--0.0023577213287353516--0.0025587081909179688--0.0028040409088134766--0.0031244754791259766--0.0035605430603027344--0.004221677780151367--0.005400180816650391--0.008407831192016602
681,215395.2,2.197981932583977,6.8609788137323715,11.696983786190257,34.395422654993396,8,direct,rf8_s1__,11,0.00039505958557128906--0.0010423660278320312--0.0012202262878417969--0.0013456344604492188--0.001451253890991211--0.001558065414428711--0.0016677379608154297--0.001775979995727539--0.0018930435180664062--0.0020194053649902344--0.002152681350708008--0.0023114681243896484--0.0024967193603515625--0.0027260780334472656--0.0030035972595214844--0.003380298614501953--0.003934621810913086--0.004800558090209961--0.006524085998535156--0.011049270629882812
786,218658.0,2.285230280784181,7.808486822292889,14.103821388961094,47.54195177010473,8,direct,rf8_s1__,11,0.00038361549377441406--0.001071929931640625--0.0012531280517578125--0.001383066177368164--0.0015001296997070312--0.0016126632690429688--0.0017249584197998047--0.0018439292907714844--0.0019648075103759766--0.0020978450775146484--0.0022449493408203125--0.0024170875549316406--0.0026149749755859375--0.002855062484741211--0.0031690597534179688--0.0036008358001708984--0.004254341125488281--0.005289316177368164--0.00744318962097168--0.013026952743530273
891,220560.2,2.3928210976418485,8.98500212122885,16.39524818806166,59.62693503733431,8,direct,rf8_s1__,11,0.0004246234893798828--0.0010755062103271484--0.0012736320495605469--0.0014107227325439453--0.0015361309051513672--0.0016596317291259766--0.0017819404602050781--0.0019080638885498047--0.0020380020141601562--0.002186298370361328--0.002349376678466797--0.002538442611694336--0.00275421142578125--0.003034353256225586--0.003389596939086914--0.003885507583618164--0.004603862762451172--0.005873680114746094--0.008537054061889648--0.015015125274658203
96,90407.5,1.0329022699472856,1.70692862296591,2.195784023829869,4.692513115552007,8,direct,rf8_s1__,11,0.00040721893310546875--0.0005829334259033203--0.0006914138793945312--0.000789642333984375--0.0008454322814941406--0.0008859634399414062--0.0009186267852783203--0.0009508132934570312--0.0009815692901611328--0.001008749008178711--0.0010383129119873047--0.0010709762573242188--0.0011086463928222656--0.0011463165283203125--0.001194000244140625--0.001253366470336914--0.0013337135314941406--0.0014522075653076172--0.0016741752624511719--0.0021562576293945312
996,222403.9,2.4300261358519895,9.612214744989597,18.78601630129407,77.48410258460883,8,direct,rf8_s1__,11,0.0004200935363769531--0.0010919570922851562--0.0012829303741455078--0.0014235973358154297--0.0015492439270019531--0.0016736984252929688--0.001796722412109375--0.0019273757934570312--0.0020601749420166016--0.002210378646850586--0.002377748489379883--0.002569437026977539--0.002796649932861328--0.003086090087890625--0.003465414047241211--0.00397801399230957--0.00475764274597168--0.006067991256713867--0.008964300155639648--0.016896724700927734
